Area,Bedrooms,Bathrooms,Stories,Parking,Age,Locality Rating,Price,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Furnishing_Semi-Furnished,Furnishing_Unfurnished,Main Road_Yes,Guest Room_Yes,Basement_Yes,Water Supply_Both,Water Supply_Corporation,Air Conditioning_Yes,Preferred Tenant_Company,Preferred Tenant_Family
1339,2,2,2,2,11,1,896747,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0
925,2,1,3,2,16,10,1383271,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
401,3,1,2,1,47,2,568712,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
774,2,3,1,2,19,3,1079515,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2740,1,1,2,1,25,1,685475,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
4405,1,3,3,2,47,3,1124320,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3452,3,2,3,0,18,10,1163361,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5048,2,3,1,2,46,8,1277661,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2765,1,3,1,0,11,4,1017862,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
1925,1,3,3,0,20,7,843640,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4876,4,2,3,0,41,7,1432463,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
2046,4,1,3,0,33,5,1316611,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
413,1,2,1,0,6,1,724101,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0
4999,3,1,3,1,44,10,1290375,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2678,5,3,3,1,34,4,1200443,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3555,5,3,1,1,14,7,1401934,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1
529,1,3,2,0,0,5,614955,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
4214,1,3,2,2,25,2,1157970,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5333,1,3,3,1,34,8,1516861,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
3616,3,1,2,2,24,2,1466387,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3338,4,1,2,2,41,8,1537417,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
4328,1,3,2,0,14,2,843569,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2440,1,2,2,0,21,5,1191950,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
427,2,2,3,0,5,4,1278907,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0
2513,3,3,2,1,14,1,1031050,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1652,1,1,2,0,23,8,644525,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4756,2,2,1,1,20,10,1116046,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2446,5,2,3,1,6,3,1398589,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5968,1,2,1,1,28,4,1404076,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
5943,1,3,1,1,31,4,1399595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4955,2,2,3,0,31,5,1373491,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4423,3,2,2,1,4,3,1403620,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
4796,1,2,1,0,3,9,972286,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1
3774,5,2,3,0,21,4,1552260,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
3866,1,1,2,1,17,10,1320425,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
3481,5,3,3,0,34,4,1691153,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
4178,4,3,1,2,16,6,1583763,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
1029,4,1,2,0,49,8,1035286,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
669,5,1,2,0,49,7,1323597,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0
3039,3,3,3,1,23,4,1534933,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
2393,1,2,2,1,1,4,845193,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3291,1,2,1,0,12,5,1013362,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
5357,4,3,1,1,14,10,1467153,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3832,5,2,1,2,4,5,1303723,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1680,1,1,3,2,2,1,1005300,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
2760,1,2,2,1,36,8,1088957,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
975,3,2,2,0,36,10,1189879,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1707,2,2,2,2,36,5,1181147,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3592,4,3,1,2,2,3,1431147,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
3578,4,1,2,0,34,3,1326958,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
3134,2,2,1,1,22,4,1040863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2612,1,3,2,2,27,7,1309284,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2752,3,2,1,0,29,5,1372396,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
3968,3,1,2,0,17,1,999974,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
2055,4,2,3,2,35,5,1382834,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
1979,3,1,3,1,32,5,1298119,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
2603,2,2,1,2,25,6,1013025,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1790,1,1,1,0,47,7,821777,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2142,2,2,2,2,39,5,1042401,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2325,5,1,2,1,16,2,1235597,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1019,4,2,3,0,39,2,1064330,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
1674,3,2,2,1,6,4,1192102,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
1356,5,3,1,2,7,1,1443106,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1
2339,3,3,1,2,30,7,1394521,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4353,1,1,1,1,11,1,842052,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2781,1,2,1,2,47,3,775741,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1368,1,1,1,1,30,10,851785,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1716,3,3,3,2,43,7,1257990,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1443,5,1,3,1,18,6,1265969,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
681,1,1,1,1,9,7,618300,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
3244,5,3,2,0,38,5,1368319,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
1458,3,2,1,0,11,8,1104670,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
4693,5,1,3,1,19,6,1522039,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0
2932,3,3,1,2,36,4,1267606,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4228,3,2,3,2,47,1,1380960,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5578,4,3,3,2,40,2,1633770,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
5680,3,1,1,1,6,6,1174407,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
1408,3,2,1,1,13,4,689767,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1629,2,2,2,1,10,3,1103799,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1435,1,3,3,1,6,7,976631,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4985,4,3,2,0,28,7,1391692,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
675,4,3,1,1,9,2,1288569,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
3140,4,2,3,2,28,8,1508378,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
2689,2,2,2,0,8,1,668757,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1639,3,1,2,2,35,10,1709752,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
5770,1,2,2,1,47,7,1196534,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0
525,5,1,1,0,9,10,1261512,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
4465,3,3,1,1,18,1,1451819,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4712,2,3,1,0,30,3,1286206,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
4268,3,2,3,2,16,3,1417013,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1608,3,3,1,1,8,10,1194412,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
5742,2,3,3,1,44,2,1303628,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
3649,4,2,2,0,32,10,1593194,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
1318,4,1,2,0,33,5,1074520,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
5813,1,2,1,1,44,4,1135616,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
4323,1,1,2,0,23,6,768553,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0
4803,4,2,1,1,8,2,1117994,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
5855,5,2,3,0,6,4,1800277,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2369,3,3,2,2,15,7,1547695,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
3193,5,2,1,0,18,1,1286827,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
